contig,pbi,pbf,len-region,class,disruptive_subcompartment,conserved hypothetical protein_density,TcMUC_density,MASP_density,TS-GV_density,RHS_density,DGF-1_density,TS-all_density,GP63_density,RHS_density,DGF-1_density,ncRNA_density,transposon_density,Sswitch_density,TS-GII_density,TS-GI_density,TS-GIII_density,TS-GIV_density,TS-GVI_density,TS-GVII_density,TS-GVIII_density,SIRE|RA_density,L1Tc_density,RNase H_density,NARTc|RA_density,VIPER_density,SAP_density
RA_105,142202,156601,14400,core,core,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_105,156602,168901,12300,disruptive,Other,3.252032520325203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_105,168902,189795,20894,core,core,2.3930314922944387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_106,1,83101,83101,disruptive,TcMUC-MASP-TSGV,0.36100648608319996,0.24067099072213333,0.6016774768053332,0.36100648608319996,0.0,0.24067099072213333,0.36100648608319996,0.0,0.0,0.24067099072213333,0.0,0.24067099072213338,0.12033549536106669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12033549536106666,0.0,0.0,0.12033549536106666,0.0,0.24067099072213333
RA_106,83102,103201,20100,core,core,1.990049751243781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49751243781094523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49751243781094523,0.0,0.0,0.0,0.0,0.0
RA_106,103202,187878,84677,disruptive,RHS-DGF1-TSGII,1.8895331672118758,0.0,0.0,0.0,0.23619164590148448,0.0,0.23619164590148448,0.0,0.23619164590148448,0.0,0.0,0.0,0.0,0.11809582295074224,0.0,0.0,0.0,0.0,0.11809582295074224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_107,1,47401,47401,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.42193202675049046,0.42193202675049046,0.42193202675049046,0.0,0.42193202675049046,0.42193202675049046,0.0,0.8438640535009809,0.0,0.42193202675049046,0.0,0.0,0.0,0.0,0.0,0.0,0.6328980401257357,0.0,0.0,0.0,0.21096601337524523,0.0
RA_107,47402,63301,15900,core,core,0.0,0.0,0.0,0.0,0.6289308176100629,0.0,0.0,0.0,0.6289308176100629,0.0,0.0,0.6289308176100628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289308176100629,0.0,0.0,0.0,0.0,0.0
RA_107,63302,79801,16500,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.6060606060606061,0.0,0.6060606060606061,0.0,0.6060606060606061,0.0,0.0,1.8181818181818183,0.0,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,1.2121212121212122,0.0,0.0,0.0,0.6060606060606061,0.0
RA_107,79802,86401,6600,core,core,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515151,0.0,0.0
RA_107,86402,186586,100185,disruptive,RHS-DGF1-TSGII,0.5988920497080401,0.0,0.09981534161800669,0.0,0.39926136647202676,0.19963068323601338,0.19963068323601338,0.09981534161800669,0.39926136647202676,0.19963068323601338,0.0,0.9981534161800669,0.0,0.09981534161800669,0.0,0.0,0.0,0.09981534161800669,0.0,0.0,0.5988920497080401,0.0,0.0,0.0,0.39926136647202676,0.0
RA_108,1,11701,11701,disruptive,Other,6.837022476711392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_108,11702,73501,61800,core,core,1.6181229773462784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_108,73502,108901,35400,disruptive,Other,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,0.8474576271186441,0.0,0.0,0.0,0.0,2.824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474576271186441,1.9774011299435028,0.0,0.0,0.0,0.8474576271186441,0.0
RA_108,108902,183919,75018,core,core,1.199712069103415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_109,1,181957,181957,core,core,1.4289090279571548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164874118610441,0.054958039536813885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10991607907362728,0.0,0.0,0.0,0.05495803953681364,0.0
RA_110,1,16201,16201,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172458490216655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172458490216653,0.0,0.0,0.0,0.0,0.0
RA_110,16202,60601,44400,disruptive,TcMUC-MASP-TSGV,0.0,0.0,0.22522522522522523,0.45045045045045046,0.0,0.22522522522522523,0.6756756756756757,0.0,0.0,0.22522522522522523,0.22522522522522515,0.6756756756756757,0.4504504504504503,0.22522522522522523,0.0,0.0,0.0,0.0,0.0,0.0,0.45045045045045046,0.0,0.0,0.0,0.22522522522522523,0.0
RA_110,60602,181358,120757,core,core,1.739029621471219,0.0,0.0,0.0,0.0,0.0,0.16562186871154466,0.0,0.0,0.0,0.0,0.745298409201951,0.0,0.0,0.0,0.16562186871154466,0.0,0.0,0.0,0.0,0.496865606134634,0.0,0.0,0.08281093435577233,0.16562186871154466,0.0
RA_111,1,5701,5701,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_111,5702,32401,26700,disruptive,Other,1.1235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_111,32402,53101,20700,core,core,2.4154589371980677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,0.0,0.0
RA_111,53102,79501,26400,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893939393939394,0.7575757575757576,1.5151515151515151,0.7575757575757576,1.1363636363636365,0.0
RA_111,79502,99601,20100,core,core,1.492537313432836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218905,0.0,0.0,0.0,0.0,0.0
RA_111,99602,179101,79500,disruptive,Other,1.6352201257861636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37735849056603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12578616352201258,0.25157232704402516,0.12578616352201258,0.0,0.0,0.0
RA_111,179102,179654,553,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_112,1,58801,58801,core,core,1.0203908096801073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_112,58802,113401,54600,disruptive,Other,0.7326007326007326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505495,0.0,0.0,0.0,0.0,0.0
RA_112,113402,155701,42300,core,core,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_112,155702,179002,23301,disruptive,Other,1.2874983906270119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_113,1,54601,54601,disruptive,Other,1.0988809728759545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662936576253182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662936576253182,0.0,0.0,0.0,0.0,0.0
RA_113,54602,66001,11400,core,core,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_113,66002,173131,107130,disruptive,GP63,1.1201344161299356,0.0,0.0,0.0,0.0,0.0,0.0,0.09334453467749464,0.0,0.0,0.0,0.0933445346774946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09334453467749464,0.0,0.0,0.0,0.0,0.0
RA_114,1,48601,48601,disruptive,Other,1.2345424991255325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41151416637517757,0.0,0.20575708318758856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_114,48602,66901,18300,core,core,2.73224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_114,66902,173016,106115,disruptive,TcMUC-MASP-TSGV,0.8481364557319889,0.0,0.094237383970221,0.0,0.0,0.094237383970221,0.094237383970221,0.0,0.0,0.094237383970221,0.0,0.282712151910663,0.0,0.0,0.0,0.0,0.0,0.094237383970221,0.0,0.0,0.094237383970221,0.094237383970221,0.094237383970221,0.094237383970221,0.0,0.0
RA_115,1,68101,68101,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.4405221656069661,0.29368144373797744,0.29368144373797744,0.0,0.4405221656069661,0.29368144373797744,0.29368144373797733,1.0278850530829207,0.0,0.14684072186898872,0.0,0.0,0.0,0.0,0.14684072186898872,0.0,0.7342036093449436,0.0,0.0,0.0,0.29368144373797744,0.0
RA_115,68102,142801,74700,core,core,2.14190093708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677376171352075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677376171352075,0.0,0.0,0.0,0.0,0.0
RA_115,142802,171746,28945,disruptive,Other,0.3454828122300916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_116,1,10201,10201,disruptive,Other,0.9802960494069208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_116,10202,61201,51000,core,core,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.0,0.0,0.0,0.0,0.0
RA_116,61202,87001,25800,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.3875968992248062,0.3875968992248062,0.7751937984496124,0.0,0.3875968992248062,0.3875968992248062,0.7751937984496124,0.3875968992248062,0.775193798449612,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,0.3875968992248062,0.0,0.0,0.0,0.3875968992248062,0.0,0.0
RA_116,87002,108001,21000,core,core,0.9523809523809524,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.9523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0
RA_116,108002,144601,36600,disruptive,TcMUC-MASP-TSGV,0.0,0.0,0.273224043715847,0.0,0.0,0.273224043715847,0.273224043715847,0.273224043715847,0.0,0.273224043715847,0.5464480874316942,1.3661202185792352,0.5464480874316937,0.273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,1.092896174863388,0.0,0.0,0.0,0.273224043715847,0.0
RA_116,144602,150001,5400,core,core,1.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_116,150002,171374,21373,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.4678800355588827,0.0,0.4678800355588827,0.0,0.4678800355588827,0.0,0.0,1.4036401066766482,0.0,0.0,0.0,0.0,0.4678800355588827,0.0,0.0,0.0,0.9357600711177654,0.0,0.0,0.0,0.4678800355588827,0.0
RA_117,1,9001,9001,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_117,9002,117301,108300,disruptive,Other,2.3084025854108954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_117,117302,160501,43200,core,core,3.0092592592592595,0.0,0.0,0.0,0.23148148148148148,0.0,0.0,0.0,0.23148148148148148,0.0,0.0,0.462962962962963,0.23148148148148096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46296296296296297,0.0,0.0,0.0,0.0,0.0
RA_117,160502,170212,9711,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_118,1,29701,29701,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.0,0.33668900037035787,0.6733780007407157,0.0,0.0,0.33668900037035787,0.0,1.0100670011110737,0.0,0.33668900037035787,0.0,0.0,0.33668900037035787,0.0,0.0,0.0,0.6733780007407157,0.0,0.0,0.0,0.33668900037035787,0.0
RA_118,29702,167983,138282,core,core,1.4463198391692338,0.0,0.0,0.0,0.0,0.0,0.0723159919584617,0.0,0.0,0.0,0.0,0.07231599195846172,0.0,0.0723159919584617,0.0,0.0,0.0,0.0,0.0,0.0,0.0723159919584617,0.0,0.0,0.0,0.0,0.0
RA_119,1,7501,7501,disruptive,Other,1.3331555792560992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_119,7502,27601,20100,core,core,2.487562189054726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_119,27602,32101,4500,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_119,32102,94501,62400,core,core,2.2435897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32051282051282054,0.0,0.0,0.0,0.0,0.0
RA_119,94502,166982,72481,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.0,0.0,1.7935734882245002,0.0,0.0,0.0,0.0,0.0,0.0,0.6898359570094231,0.0,0.0,0.5518687656075385,0.0,0.0,0.5518687656075385,0.0,0.0,0.0,0.0,0.0,0.0
RA_120,1,8701,8701,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_120,8702,67201,58500,core,core,1.3675213675213675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170940170940171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17094017094017094,0.0,0.0,0.0,0.0,0.0
RA_120,67202,166879,99678,disruptive,TcMUC-MASP-TSGV,0.5016152009470495,0.20064608037881979,0.7022612813258693,0.20064608037881979,0.10032304018940989,0.3009691205682297,0.40129216075763957,0.0,0.10032304018940989,0.3009691205682297,0.2006460803788197,0.4012921607576396,0.9029073617046883,0.20064608037881979,0.0,0.0,0.0,0.0,0.0,0.0,0.10032304018940989,0.20064608037881979,0.10032304018940989,0.10032304018940989,0.0,0.0
RA_121,1,12301,12301,core,core,0.0,0.0,0.0,0.0,0.8129420372327454,0.0,0.0,0.0,0.8129420372327454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_121,12302,74401,62100,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.4830917874396135,0.4830917874396135,0.322061191626409,0.0,0.4830917874396135,0.4830917874396135,0.0,0.16103059581320456,0.32206119162640867,0.1610305958132045,0.0,0.1610305958132045,0.0,0.0,0.0,0.0,0.1610305958132045,0.0,0.0,0.0,0.0,0.0
RA_121,74402,89701,15300,core,core,0.0,0.0,0.0,0.0,0.6535947712418301,0.0,0.0,0.0,0.6535947712418301,0.0,0.0,0.65359477124183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535947712418301,0.0,0.0,0.0,0.0,0.0
RA_121,89702,153901,64200,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.1557632398753894,0.0,0.1557632398753894,0.1557632398753894,1.2461059190031152,0.0,0.1557632398753894,0.1557632398753894,0.31152647975077885,0.0,0.3115264797507784,0.4672897196261682,0.0,0.0,0.1557632398753894,0.0,0.0,0.6230529595015576,0.0,0.0,0.0,0.0,0.0,0.0
RA_121,153902,166662,12761,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5672752919050232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7836376459525116,0.0,0.0,0.7836376459525116,0.0,0.0
RA_122,1,49501,49501,disruptive,TcMUC-MASP-TSGV,0.20201612088644674,0.0,0.20201612088644674,0.4040322417728935,0.0,0.0,0.6060483626593403,0.20201612088644674,0.0,0.0,0.0,0.0,0.0,0.20201612088644674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_122,49502,123301,73800,core,core,1.7615176151761518,0.0,0.13550135501355012,0.0,0.0,0.0,0.13550135501355012,0.0,0.0,0.0,0.0,0.1355013550135502,0.13550135501355065,0.13550135501355012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13550135501355012,0.13550135501355012,0.0,0.0,0.0
RA_122,123302,141601,18300,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0928961748633883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546448087431694,0.0,0.0,0.0,0.546448087431694,0.0
RA_122,141602,164986,23385,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_123,1,128101,128101,disruptive,RHS-DGF1-TSGII,0.0,0.07806340309599456,0.15612680619198913,0.0,0.546443821671962,0.31225361238397825,0.546443821671962,0.07806340309599456,0.546443821671962,0.31225361238397825,0.07806340309599458,0.15612680619198915,0.15612680619198827,0.15612680619198913,0.0,0.0,0.0,0.0,0.31225361238397825,0.0,0.15612680619198913,0.0,0.0,0.0,0.0,0.0
RA_123,128102,140101,12000,core,core,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
RA_123,140102,164523,24422,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.4094668741298829,0.4094668741298829,0.4094668741298829,0.0,0.4094668741298829,0.4094668741298829,0.0,0.8189337482597658,0.0,0.0,0.0,0.0,0.0,0.4094668741298829,0.0,0.0,0.8189337482597658,0.0,0.0,0.0,0.0,0.0
RA_124,1,164344,164344,disruptive,TcMUC-MASP-TSGV,0.12169595482646157,0.851871683785231,1.156111570851385,0.4259358418926155,0.0,0.06084797741323079,0.6084797741323078,0.0,0.0,0.06084797741323079,0.0,0.06084797741323089,0.3042398870661529,0.06084797741323079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06084797741323079,0.0,0.0,0.0,0.0
RA_125,1,18901,18901,core,core,1.5872176075339928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_125,18902,24301,5400,disruptive,Other,3.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_125,24302,30301,6000,core,core,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_125,30302,101401,71100,disruptive,Other,0.42194092827004215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14064697609001442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_125,101402,141901,40500,core,core,0.9876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_125,141902,148501,6600,disruptive,Other,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_125,148502,162828,14327,core,core,2.7919313184895653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_126,1,55201,55201,disruptive,Other,1.4492491078060181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_126,55202,109801,54600,core,core,1.8315018315018314,0.0,0.0,0.0,0.0,0.0,0.3663003663003663,0.0,0.0,0.0,0.0,0.18315018315018317,0.1831501831501825,0.0,0.0,0.0,0.0,0.0,0.18315018315018314,0.18315018315018314,0.18315018315018314,0.0,0.0,0.0,0.0,0.0
RA_126,109802,157201,47400,disruptive,RHS-DGF1-TSGII,0.42194092827004215,0.0,0.0,0.0,1.0548523206751055,0.21097046413502107,0.42194092827004215,0.0,1.0548523206751055,0.21097046413502107,0.0,1.4767932489451479,0.42194092827004326,0.42194092827004215,0.0,0.0,0.0,0.0,0.0,0.0,1.0548523206751055,0.0,0.0,0.0,0.42194092827004215,0.0
RA_126,157202,160526,3325,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007518796992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007518796992481,0.0,0.0,0.0,0.0,0.0
RA_127,1,24001,24001,core,core,0.8332986125578101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_127,24002,40201,16200,disruptive,Other,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_127,40202,117001,76800,core,core,1.3020833333333333,0.0,0.0,0.0,0.0,0.0,0.13020833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.13020833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_127,117002,160327,43326,disruptive,RHS-DGF1-TSGII,1.6156580344365972,0.0,0.0,0.0,0.0,0.0,0.23080829063379957,0.0,0.0,0.0,0.0,0.0,0.23080829063379937,0.23080829063379957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_128,1,2701,2701,disruptive,Other,3.702332469455757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_128,2702,37201,34500,core,core,2.898550724637681,0.0,0.0,0.2898550724637681,0.0,0.0,0.2898550724637681,0.0,0.0,0.0,0.0,0.28985507246376807,0.2898550724637676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898550724637681,0.0,0.0,0.0,0.0,0.0
RA_128,37202,159854,122653,disruptive,TcMUC-MASP-TSGV,0.4076541136376607,0.48918493636519284,0.8968390500028536,0.4076541136376607,0.08153082272753213,0.08153082272753213,0.48918493636519284,0.0,0.08153082272753213,0.08153082272753213,0.0,0.3261232909101286,0.1630616454550644,0.08153082272753213,0.0,0.0,0.0,0.0,0.0,0.0,0.16306164545506427,0.16306164545506427,0.16306164545506427,0.0,0.0,0.0
RA_129,1,157199,157199,disruptive,TcMUC-MASP-TSGV,0.19084090865717973,0.38168181731435946,1.0814318157240186,0.38168181731435946,0.12722727243811982,0.0,0.6361363621905991,0.5089090897524793,0.12722727243811982,0.0,0.0,0.0,0.1272272724381196,0.06361363621905991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
